x,DataA,DataB,DataC
1361,0,0,NaN
1362,0,0,NaN
1363,0,0,NaN
1364,0,0,NaN
1365,0,0,NaN
1366,0,0,NaN
1367,0,0,NaN
1368,0,0,NaN
1369,0,0,NaN
1370,0,0,NaN
1371,0,0,NaN
1372,0,0,NaN
1373,0,0,NaN
1374,0,0,NaN
1375,0,0,NaN
1376,0,0,NaN
1377,0,0,NaN
1378,0,0,NaN
1379,0,0,NaN
1380,0,0,NaN
1381,0,0,NaN
1382,0,0,NaN
1383,0,0,NaN
1384,0,0,NaN
1385,0,0,NaN
1386,0,0,NaN
1387,0,0,NaN
1388,0,0,NaN
1389,0,0,NaN
1390,0,0,NaN
1391,0,0,NaN
1392,0,0,NaN
1393,0,0,NaN
1394,0,0,NaN
1395,0,0,NaN
1396,0,0,NaN
1397,0,0,NaN
1398,0,0,NaN
1399,0,0,NaN
1400,0,0,NaN
1401,0,0,NaN
1402,0,0,NaN
1403,0,0,NaN
1404,0,0,NaN
1405,0,0,NaN
1406,0,0,NaN
1407,0,0,NaN
1408,0,0,NaN
1409,0,0,NaN
1410,0,0,NaN
1411,0,0,NaN
1412,0,0,NaN
1413,0,0,NaN
1414,0,0,NaN
1415,0,0,NaN
1416,0,0,NaN
1417,0,0,NaN
1418,0,0,NaN
1419,0,0,NaN
1420,0,0,NaN
1421,0,0,NaN
1422,0,0,NaN
1423,0,0,NaN
1424,0,0,NaN
1425,0,0,NaN
1426,0,0,NaN
1427,0,0,NaN
1428,0,0,NaN
1429,0,0,NaN
1430,0,0,NaN
1431,0,0,NaN
1432,0,0,NaN
1433,0,0,NaN
1434,0,0,NaN
1435,0,0,NaN
1436,0,0,NaN
1437,0,0,NaN
1438,0,0,NaN
1439,0,0,NaN
1440,0,0,NaN
1441,0,0,NaN
1442,0,0,NaN
1443,0,0,NaN
1444,0,0,NaN
1445,0,0,NaN
1446,0,0,NaN
1447,0,0,NaN
1448,0,0,NaN
1449,0,0,NaN
1450,0,0,NaN
1451,0,0,NaN
1452,0,0,NaN
1453,0,0,NaN
1454,0,0,NaN
1455,0,0,NaN
1456,0,0,NaN
1457,0,0,NaN
1458,0,0,NaN
1459,0,0,NaN
1460,0,0,NaN
1461,0,0,NaN
1462,0,0,NaN
1463,0,0,NaN
1464,0,0,NaN
1465,0,0,NaN
1466,0,0,NaN
1467,0,0,NaN
1468,0,0,NaN
1469,0,0,NaN
1470,0,0,NaN
1471,0,0,NaN
1472,0,0,NaN
1473,0,0,NaN
1474,0,0,NaN
1475,0,0,NaN
1476,0,0,NaN
1477,0,0,NaN
1478,0,0,NaN
1479,0,0,NaN
1480,0,0,NaN
1481,0,0,NaN
1482,0,0,NaN
1483,0,0,NaN
1484,0,0,NaN
1485,0,0,NaN
1486,0,0,NaN
1487,0,0,NaN
1488,0,0,NaN
1489,0,0,NaN
1490,0,0,NaN
1491,0,0,NaN
1492,0,0,NaN
1493,0,0,NaN
1494,0,0,NaN
1495,0,0,NaN
1496,0,0,NaN
1497,0,0,NaN
1498,0,0,NaN
1499,0,0,NaN
1500,0,0,NaN
1501,0,0,NaN
1502,0,0,NaN
1503,0,0,NaN
1504,0,0,NaN
1505,0,0,NaN
1506,0,0,NaN
1507,0,0,NaN
1508,0,0,NaN
1509,0,0,NaN
1510,0,0,NaN
1511,0,0,NaN
1512,0,0,NaN
1513,0,0,NaN
1514,0,0,NaN
1515,0,0,NaN
1516,0,0,NaN
1517,0,0,NaN
1518,0,0,NaN
1519,0,0,NaN
1520,0,0,NaN
1521,0,0,NaN
1522,0,0,NaN
1523,0,0,NaN
1524,0,0,NaN
1525,0,0,NaN
1526,0,0,NaN
1527,0,0,NaN
1528,0,0,NaN
1529,0,0,NaN
1530,0,0,NaN
1531,0,0,NaN
1532,0,0,NaN
1533,0,0,NaN
1534,0,0,NaN
1535,0,0,NaN
1536,0,0,NaN
1537,0,0,NaN
1538,0,0,NaN
1539,0,0,NaN
1540,0,0,NaN
1541,0,0,NaN
1542,0,0,NaN
1543,0,0,NaN
1544,0,0,NaN
1545,0,0,NaN
1546,0,0,NaN
1547,0,0,NaN
1548,0,0,NaN
1549,0,0,NaN
1550,0,0,NaN
1551,0,0,NaN
1552,0,0,NaN
1553,0,0,NaN
1554,0,0,NaN
1555,0,0,NaN
1556,0,0,NaN
1557,0,0,NaN
1558,0,0,NaN
1559,0,0,NaN
1560,0,0,NaN
1561,0,0,NaN
1562,0,0,NaN
1563,0,0,NaN
1564,0,0,NaN
1565,0,0,NaN
1566,0,0,NaN
1567,0,0,NaN
1568,0,0,NaN
1569,0,0,NaN
1570,0,0,NaN
1571,0,0,NaN
1572,0,0,NaN
1573,0,0,NaN
1574,0,0,NaN
1575,0,0,NaN
1576,0,0,NaN
1577,0,0,NaN
1578,0,0,NaN
1579,0,0,NaN
1580,0,0,NaN
1581,0,0,NaN
1582,0,0,NaN
1583,0,0,NaN
1584,0,0,NaN
1585,0,0,NaN
1586,0,0,NaN
1587,0,0,NaN
1588,0,0,NaN
1589,0,0,NaN
1590,0,0,NaN
1591,0,0,NaN
1592,0,0,NaN
1593,0,0,NaN
1594,0,0,NaN
1595,0,0,NaN
1596,0,0,NaN
1597,0,0,NaN
1598,0,0,NaN
1599,0,0,NaN
1600,0,0,NaN
1601,0,0,NaN
1602,0,0,NaN
1603,0,0,NaN
1604,0,0,NaN
1605,0,0,NaN
1606,0,0,NaN
1607,0,0,NaN
1608,0,0,NaN
1609,0,0,NaN
1610,0,0,NaN
1611,0,0,NaN
1612,0,0,NaN
1613,0,0,NaN
1614,0,0,NaN
1615,0,0,NaN
1616,0,0,NaN
1617,0,0,NaN
1618,0,0,NaN
1619,0,0,NaN
1620,0,0,NaN
1621,0,0,NaN
1622,0,0,NaN
1623,0,0,NaN
1624,0,0,NaN
1625,0,0,NaN
1626,0,0,NaN
1627,0,0,NaN
1628,0,0,NaN
1629,0,0,NaN
1630,0,0,NaN
1631,0,0,NaN
1632,0,0,NaN
1633,0,0,NaN
1634,0,0,NaN
1635,0,0,NaN
1636,0,0,NaN
1637,0,0,NaN
1638,0,0,NaN
1639,0,0,NaN
1640,0,0,NaN
1641,0,0,NaN
1642,0,0,NaN
1643,0,0,NaN
1644,0,0,NaN
1645,0,0,NaN
1646,0,0,NaN
1647,0,0,NaN
1648,0,0,NaN
1649,0,0,NaN
1650,0,0,NaN
1651,0,0,NaN
1652,0,0,NaN
1653,0,0,NaN
1654,0,0,NaN
1655,0,0,NaN
1656,0,0,NaN
1657,0,0,NaN
1658,0,0,NaN
1659,0,0,NaN
1660,0,0,NaN
1661,0,0,NaN
1662,0,0,NaN
1663,0,0,NaN
1664,0,0,NaN
1665,0,0,NaN
1666,0,0,NaN
1667,0,0,NaN
1668,0,0,NaN
1669,0,0,NaN
1670,0,0,NaN
1671,0,0,NaN
1672,0,0,NaN
1673,0,0,NaN
1674,0,0,NaN
1675,0,0,NaN
1676,0,0,NaN
1677,0,0,NaN
1678,0,0,NaN
1679,0,0,NaN
1680,0,0,NaN
1681,0,0,NaN
1682,0,0,NaN
1683,0,0,NaN
1684,0,0,NaN
1685,0,0,NaN
1686,0,0,NaN
1687,0,0,NaN
1688,0,0,NaN
1689,0,0,NaN
1690,0,0,NaN
1691,0,0,NaN
1692,0,0,NaN
1693,0,0,NaN
1694,0,0,NaN
1695,0,0,NaN
1696,0,0,NaN
1697,0,0,NaN
1698,0,0,NaN
1699,0,0,NaN
1700,0,0,NaN
1701,0,0,NaN
1702,0,0,NaN
1703,0,0,NaN
1704,0,0,NaN
1705,0,0,NaN
1706,0,0,NaN
1707,0,0,NaN
1708,0,0,NaN
1709,0,0,NaN
1710,0,0,NaN
1711,0,0,NaN
1712,0,0,NaN
1713,0,0,NaN
1714,0,0,NaN
1715,0,0,NaN
1716,0,0,NaN
1717,0,0,NaN
1718,0,0,NaN
1719,0,0,NaN
1720,0,0,NaN
1721,0,0,NaN
1722,0,0,NaN
1723,0,0,NaN
1724,0,0,NaN
1725,0,0,NaN
1726,0,0,NaN
1727,0,0,NaN
1728,0,0,NaN
1729,0,0,NaN
1730,0,0,NaN
1731,0,0,NaN
1732,0,0,NaN
1733,0,0,NaN
1734,0,0,NaN
1735,0,0,NaN
1736,0,0,NaN
1737,0,0,NaN
1738,0,0,NaN
1739,0,0,NaN
1740,0,0,NaN
1741,0,0,NaN
1742,0,0,NaN
1743,0,0,NaN
1744,0,0,NaN
1745,0,0,NaN
1746,0,0,NaN
1747,0,0,NaN
1748,0,0,NaN
1749,0,0,NaN
1750,0,0,NaN
1751,0,0,NaN
1752,0,0,NaN
1753,0,0,NaN
1754,0,0,NaN
1755,0,0,NaN
1756,0,0,NaN
1757,0,0,NaN
1758,0,0,NaN
1759,0,0,NaN
1760,0,0,NaN
1761,0,0,NaN
1762,0,0,NaN
1763,0,0,NaN
1764,0,0,NaN
1765,0,0,NaN
1766,0,0,NaN
1767,0,0,NaN
1768,0,0,NaN
1769,0,0,NaN
1770,0,0,NaN
1771,0,0,NaN
1772,0,0,NaN
1773,0,0,NaN
1774,0,0,NaN
1775,0,0,NaN
1776,0,0,NaN
1777,0,0,NaN
1778,0,0,NaN
1779,0,0,NaN
1780,0,0,NaN
1781,0,0,NaN
1782,0,0,NaN
1783,0,0,NaN
1784,0,0,NaN
1785,0,0,NaN
1786,0,0,NaN
1787,0,0,NaN
1788,0,0,NaN
1789,0,0,NaN
1790,0,0,NaN
1791,0,0,NaN
1792,0,0,NaN
1793,0,0,NaN
1794,0,0,NaN
1795,0,0,NaN
1796,0,0,NaN
1797,0,0,NaN
1798,0,0,NaN
1799,0,0,NaN
1800,0,0,NaN
1801,0,0,NaN
1802,0,0,NaN
1803,0,0,NaN
1804,0,0,NaN
1805,0,0,NaN
1806,0,0,NaN
1807,0,0,NaN
1808,0,0,NaN
1809,0,0,NaN
1810,0,0,NaN
1811,0,0,NaN
1812,0,0,NaN
1813,0,0,NaN
1814,0,0,NaN
1815,0,0,NaN
1816,0,0,NaN
1817,0,0,NaN
1818,0,0,NaN
1819,0,0,NaN
1820,0,0,NaN
1821,0,0,NaN
1822,0,0,NaN
1823,0,0,NaN
1824,0,0,NaN
1825,0,0,NaN
1826,0,0,NaN
1827,0,0,NaN
1828,0,0,NaN
1829,0,0,NaN
1830,0,0,NaN
1831,0,0,NaN
1832,0,0,NaN
1833,0,0,NaN
1834,0,0,NaN
1835,0,0,NaN
1836,0,0,NaN
1837,0,0,NaN
1838,0,0,NaN
1839,0,0,NaN
1840,0,0,NaN
1841,0,0,NaN
1842,0,0,NaN
1843,0,0,NaN
1844,0,0,NaN
1845,0,0,NaN
1846,0,0,NaN
1847,0,0,NaN
1848,0,0,NaN
1849,0,0,NaN
1850,0,0,NaN
1851,0,0,NaN
1852,0,0,NaN
1853,0,0,NaN
1854,0,0,NaN
1855,0,0,NaN
1856,0,0,NaN
1857,0,0,NaN
1858,0,0,NaN
1859,0,0,NaN
1860,0,0,NaN
1861,0,0,NaN
1862,0,0,NaN
1863,0,0,NaN
1864,0,0,NaN
1865,0,0,NaN
1866,0,0,NaN
1867,0,0,NaN
1868,0,0,NaN
1869,0,0,NaN
1870,0,0,NaN
1871,0,0,NaN
1872,0,0,NaN
1873,0,0,NaN
1874,0,0,NaN
1875,0,0,NaN
1876,0,0,NaN
1877,0,0,NaN
1878,0,0,NaN
1879,0,0,NaN
1880,0,0,NaN
1881,0,0,NaN
1882,0,0,NaN
1883,0,0,NaN
1884,0,0,NaN
1885,0,0,NaN
1886,0,0,NaN
1887,0,0,NaN
1888,0,0,NaN
1889,0,0,NaN
1890,0,0,NaN
1891,0,0,NaN
1892,0,0,NaN
1893,0,0,NaN
1894,0,0,NaN
1895,0,0,NaN
1896,0,0,NaN
1897,0,0,NaN
1898,0,0,NaN
1899,0,0,NaN
1900,0,0,NaN
1901,0,0,NaN
1902,0,0,NaN
1903,0,0,NaN
1904,0,0,NaN
1905,0,0,NaN
1906,0,0,NaN
1907,0,0,NaN
1908,0,0,NaN
1909,0,0,NaN
1910,0,0,NaN
1911,0,0,NaN
1912,0,0,NaN
1913,0,0,NaN
1914,0,0,NaN
1915,0,0,NaN
1916,0,0,NaN
1917,0,0,NaN
1918,0,0,NaN
1919,0,0,NaN
1920,0,0,NaN
1921,0,0,NaN
1922,0,0,NaN
1923,0,0,NaN
1924,0,0,NaN
1925,0,0,NaN
1926,0,0,NaN
1927,0,0,NaN
1928,0,0,NaN
1929,0,0,NaN
1930,0,0,NaN
1931,0,0,NaN
1932,0,0,NaN
1933,0,0,NaN
1934,0,0,NaN
1935,0,0,NaN
1936,0,0,NaN
1937,0,0,NaN
1938,0,0,NaN
1939,0,0,NaN
1940,0,0,NaN
1941,0,0,NaN
1942,0,0,NaN
1943,0,0,NaN
1944,0,0,NaN
1945,0,0,NaN
1946,0,0,NaN
1947,0,0,NaN
1948,0,0,NaN
1949,0,0,NaN
1950,0,0,NaN
1951,0,0,NaN
1952,0,0,NaN
1953,0,0,NaN
1954,0,0,NaN
1955,0,0,NaN
1956,0,0,NaN
1957,0,0,NaN
1958,0,0,NaN
1959,0,0,NaN
1960,0,0,NaN
1961,0,0,NaN
1962,0,0,NaN
1963,0,0,NaN
1964,0,0,NaN
1965,0,0,NaN
1966,0,0,NaN
1967,0,0,NaN
1968,0,0,NaN
1969,0,0,NaN
1970,0,0,NaN
1971,0,0,NaN
1972,0,0,NaN
1973,0,0,NaN
1974,0,0,NaN
1975,0,0,NaN
1976,0,0,NaN
1977,0,0,NaN
1978,0,0,NaN
1979,0,0,NaN
1980,0,0,NaN
1981,0,0,NaN
1982,0,0,NaN
1983,0,0,NaN
1984,0,0,NaN
1985,0,0,NaN
1986,0,0,NaN
1987,0,0,NaN
1988,0,0,NaN
1989,0,0,NaN
1990,0,0,NaN
1991,0,0,NaN
1992,0,0,NaN
1993,0,0,NaN
1994,0,0,NaN
1995,0,0,NaN
1996,0,0,NaN
1997,0,0,NaN
1998,0,0,NaN
1999,0,0,NaN
2000,0,0,NaN
2001,0,0,NaN
2002,0,0,NaN
2003,0,0,NaN
2004,0,0,NaN
2005,0,0,NaN
2006,0,0,NaN
2007,0,0,NaN
2008,0,0,NaN
2009,0,0,NaN
2010,0,0,NaN
2011,0,0,NaN
2012,0,0,NaN
2013,0,0,NaN
2014,0,0,NaN
2015,0,0,NaN
2016,0,0,NaN
2017,0,0,NaN
2018,0,0,NaN
2019,0,0,NaN
2020,0,0,NaN
2021,0,0,NaN
2022,0,0,NaN
2023,0,0,NaN
2024,0,0,NaN
2025,0,0,NaN
2026,0,0,NaN
2027,0,0,NaN
2028,0,0,NaN
2029,0,0,NaN
2030,0,0,NaN
2031,0,0,NaN
2032,0,0,NaN
2033,0,0,NaN
2034,0,0,NaN
2035,0,0,NaN
2036,0,0,NaN
2037,0,0,NaN
2038,0,0,NaN
2039,0,0,NaN
2040,0,0,NaN
2041,0,0,NaN
2042,0,0,NaN
2043,0,0,NaN
2044,0,0,NaN
2045,0,0,NaN
2046,0,0,NaN
2047,0,0,NaN
2048,0,0,NaN
2049,0,0,NaN
2050,0,0,NaN
2051,0,0,NaN
2052,0,0,NaN
2053,0,0,NaN
2054,0,0,NaN
2055,0,0,NaN
2056,0,0,NaN
2057,0,0,NaN
2058,0,0,NaN
2059,0,0,NaN
2060,0,0,NaN
2061,0,0,NaN
2062,0,0,NaN
2063,0,0,NaN
2064,0,0,NaN
2065,0,0,NaN
2066,0,0,NaN
2067,0,0,NaN
2068,0,0,NaN
2069,0,0,NaN
2070,0,0,NaN
2071,0,0,NaN
2072,0,0,NaN
2073,0,0,NaN
2074,0,0,NaN
2075,0,0,NaN
2076,0,0,NaN
2077,0,0,NaN
2078,0,0,NaN
2079,0,0,NaN
2080,0,0,NaN
2081,0,0,NaN
2082,0,0,NaN
2083,0,0,NaN
2084,0,0,NaN
2085,0,0,NaN
2086,0,0,NaN
2087,0,0,NaN
2088,0,0,NaN
2089,0,0,NaN
2090,0,0,NaN
2091,0,0,NaN
2092,0,0,NaN
2093,0,0,NaN
2094,0,0,NaN
2095,0,0,NaN
2096,0,0,NaN
2097,0,0,NaN
2098,0,0,NaN
2099,0,0,NaN
2100,0,0,NaN
2101,0,0,NaN
2102,0,0,NaN
2103,0,0,NaN
2104,0,0,NaN
2105,0,0,NaN
2106,0,0,NaN
2107,0,0,NaN
2108,0,0,NaN
2109,0,0,NaN
2110,0,0,NaN
2111,0,0,NaN
2112,0,0,NaN
2113,0,0,NaN
2114,0,0,NaN
2115,0,0,NaN
2116,0,0,NaN
2117,0,0,NaN
2118,0,0,NaN
2119,0,0,NaN
2120,0,0,NaN
2121,0,0,NaN
2122,0,0,NaN
2123,0,0,NaN
2124,0,0,NaN
2125,0,0,NaN
2126,0,0,NaN
2127,0,0,NaN
2128,0,0,NaN
2129,0,0,NaN
2130,0,0,NaN
2131,0,0,NaN
2132,0,0,NaN
2133,0,0,NaN
2134,0,0,NaN
2135,0,0,NaN
2136,0,0,NaN
2137,0,0,NaN
2138,0,0,NaN
2139,0,0,NaN
2140,0,0,NaN
2141,0,0,NaN
2142,0,0,NaN
2143,0,0,NaN
2144,0,0,NaN
2145,0,0,NaN
2146,0,0,NaN
2147,0,0,NaN
2148,0,0,NaN
2149,0,0,NaN
2150,0,0,NaN
2151,0,0,NaN
2152,0,0,NaN
2153,0,0,NaN
2154,0,0,NaN
2155,0,0,NaN
2156,0,0,NaN
2157,0,0,NaN
2158,0,0,NaN
2159,0,0,NaN
2160,0,0,NaN
2161,0,0,NaN
2162,0,0,NaN
2163,0,0,NaN
2164,0,0,NaN
2165,0,0,NaN
2166,0,0,NaN
2167,0,0,NaN
2168,0,0,NaN
2169,0,0,NaN
2170,0,0,NaN
2171,0,0,NaN
2172,0,0,NaN
2173,0,0,NaN
2174,0,0,NaN
2175,0,0,NaN
2176,0,0,NaN
2177,0,0,NaN
2178,0,0,NaN
2179,0,0,NaN
2180,0,0,NaN
2181,0,0,NaN
2182,0,0,NaN
2183,0,0,NaN
2184,0,0,NaN
2185,0,0,NaN
2186,0,0,NaN
2187,0,0,NaN
2188,0,0,NaN
2189,0,0,NaN
2190,0,0,NaN
2191,0,0,NaN
2192,0,0,NaN
2193,0,0,NaN
2194,0,0,NaN
2195,0,0,NaN
2196,0,0,NaN
2197,0,0,NaN
2198,0,0,NaN
2199,0,0,NaN
2200,0,0,NaN
2201,0,0,NaN
2202,0,0,NaN
2203,0,0,NaN
2204,0,0,NaN
2205,0,0,NaN
2206,0,0,NaN
2207,0,0,NaN
2208,0,0,NaN
2209,0,0,NaN
2210,0,0,NaN
2211,0,0,NaN
2212,0,0,NaN
2213,0,0,NaN
2214,0,0,NaN
2215,0,0,NaN
2216,0,0,NaN
2217,0,0,NaN
2218,0,0,NaN
2219,0,0,NaN
2220,0,0,NaN
2221,0,0,NaN
2222,0,0,NaN
2223,0,0,NaN
2224,0,0,NaN
2225,0,0,NaN
2226,0,0,NaN
2227,0,0,NaN
2228,0,0,NaN
2229,0,0,NaN
2230,0,0,NaN
2231,0,0,NaN
2232,0,0,NaN
2233,0,0,NaN
2234,0,0,NaN
2235,0,0,NaN
2236,0,0,NaN
2237,0,0,NaN
2238,0,0,NaN
2239,0,0,NaN
2240,0,0,NaN
2241,0,0,NaN
2242,0,0,NaN
2243,0,0,NaN
2244,0,0,NaN
2245,0,0,NaN
2246,0,0,NaN
2247,0,0,NaN
2248,0,0,NaN
2249,0,0,NaN
2250,0,0,NaN
2251,0,0,NaN
2252,0,0,NaN
2253,0,0,NaN
2254,0,0,NaN
2255,0,0,NaN
2256,0,0,NaN
2257,0,0,NaN
2258,0,0,NaN
2259,0,0,NaN
2260,0,0,NaN
2261,0,0,NaN
2262,0,0,NaN
2263,0,0,NaN
2264,0,0,NaN
2265,0,0,NaN
2266,0,0,NaN
2267,0,0,NaN
2268,0,0,NaN
2269,0,0,NaN
2270,0,0,NaN
2271,0,0,NaN
2272,0,0,NaN
2273,0,0,NaN
2274,0,0,NaN
2275,0,0,NaN
2276,0,0,NaN
2277,0,0,NaN
2278,0,0,NaN
2279,0,0,NaN
2280,0,0,NaN
2281,0,0,NaN
2282,0,0,NaN
2283,0,0,NaN
2284,0,0,NaN
2285,0,0,NaN
2286,0,0,NaN
2287,0,0,NaN
2288,0,0,NaN
2289,0,0,NaN
2290,0,0,NaN
2291,0,0,NaN
2292,0,0,NaN
2293,0,0,NaN
2294,0,0,NaN
2295,0,0,NaN
2296,0,0,NaN
2297,0,0,NaN
2298,0,0,NaN
2299,0,0,NaN
2300,0,0,NaN
2301,0,0,NaN
2302,0,0,NaN
2303,0,0,NaN
2304,0,0,NaN
2305,0,0,NaN
2306,0,0,NaN
2307,0,0,NaN
2308,0,0,NaN
2309,0,0,NaN
2310,0,0,NaN
2311,0,0,NaN
2312,0,0,NaN
2313,0,0,NaN
2314,0,0,NaN
2315,0,0,NaN
2316,0,0,NaN
2317,0,0,NaN
2318,0,0,NaN
2319,0,0,NaN
2320,0,0,NaN
2321,0,0,NaN
2322,0,0,NaN
2323,0,0,NaN
2324,0,0,NaN
2325,0,0,NaN
2326,0,0,NaN
2327,0,0,NaN
2328,0,0,NaN
2329,0,0,NaN
2330,0,0,NaN
2331,0,0,NaN
2332,0,0,NaN
2333,0,0,NaN
2334,0,0,NaN
2335,0,0,NaN
2336,0,0,NaN
2337,0,0,NaN
2338,0,0,NaN
2339,0,0,NaN
2340,0,0,NaN
2341,0,0,NaN
2342,0,0,NaN
2343,0,0,NaN
2344,0,0,NaN
2345,0,0,NaN
2346,0,0,NaN
2347,0,0,NaN
2348,0,0,NaN
2349,0,0,NaN
2350,0,0,NaN
2351,0,0,NaN
2352,0,0,NaN
2353,0,0,NaN
2354,0,0,NaN
2355,0,0,NaN
2356,0,0,NaN
2357,0,0,NaN
2358,0,0,NaN
2359,0,0,NaN
2360,0,0,NaN
2361,0,0,NaN
2362,0,0,NaN
2363,0,0,NaN
2364,0,0,NaN
2365,0,0,NaN
2366,0,0,NaN
2367,0,0,NaN
2368,0,0,NaN
2369,0,0,NaN
2370,0,0,NaN
2371,0,0,NaN
2372,0,0,NaN
2373,0,0,NaN
2374,0,0,NaN
2375,0,0,NaN
2376,0,0,NaN
2377,0,0,NaN
2378,0,0,NaN
2379,0,0,NaN
2380,0,0,NaN
2381,0,0,NaN
2382,0,0,NaN
2383,0,0,NaN
2384,0,0,NaN
2385,0,0,NaN
2386,0,0,NaN
2387,0,0,NaN
2388,0,0,NaN
2389,0,0,NaN
2390,0,0,NaN
2391,0,0,NaN
2392,0,0,NaN
2393,0,0,NaN
2394,0,0,NaN
2395,0,0,NaN
2396,0,0,NaN
2397,0,0,NaN
2398,0,0,NaN
2399,0,0,NaN
2400,0,0,NaN
2401,0,0,NaN
2402,0,0,NaN
2403,0,0,NaN
2404,0,0,NaN
2405,0,0,NaN
2406,0,0,NaN
2407,0,0,NaN
2408,0,0,NaN
2409,0,0,NaN
2410,0,0,NaN
2411,0,0,NaN
2412,0,0,NaN
2413,0,0,NaN
2414,0,0,NaN
2415,0,0,NaN
2416,0,0,NaN
2417,0,0,NaN
2418,0,0,NaN
2419,0,0,NaN
2420,0,0,NaN
2421,0,0,NaN
2422,0,0,NaN
2423,0,0,NaN
2424,0,0,NaN
2425,0,0,NaN
2426,0,0,NaN
2427,0,0,NaN
2428,0,0,NaN
2429,0,0,NaN
2430,0,0,NaN
2431,0,0,NaN
2432,0,0,NaN
2433,0,0,NaN
2434,0,0,NaN
2435,0,0,NaN
2436,0,0,NaN
2437,0,0,NaN
2438,0,0,NaN
2439,0,0,NaN
2440,0,0,NaN
2441,0,0,NaN
2442,0,0,NaN
2443,0,0,NaN
2444,0,0,NaN
2445,0,0,NaN
2446,0,0,NaN
2447,0,0,NaN
2448,0,0,NaN
2449,0,0,NaN
2450,0,0,NaN
2451,0,0,NaN
2452,0,0,NaN
2453,0,0,NaN
2454,0,0,NaN
2455,0,0,NaN
2456,0,0,NaN
2457,0,0,NaN
2458,0,0,NaN
2459,0,0,NaN
2460,0,0,NaN
2461,0,0,NaN
2462,0,0,NaN
2463,0,0,NaN
2464,0,0,NaN
2465,0,0,NaN
2466,0,0,NaN
2467,0,0,NaN
2468,0,0,NaN
2469,0,0,NaN
2470,0,0,NaN
2471,0,0,NaN
2472,0,0,NaN
2473,0,0,NaN
2474,0,0,NaN
2475,0,0,NaN
2476,0,0,NaN
2477,0,0,NaN
2478,0,0,NaN
2479,0,0,NaN
2480,0,0,NaN
2481,0,0,NaN
2482,0,0,NaN
2483,0,0,NaN
2484,0,0,NaN
2485,0,0,NaN
2486,0,0,NaN
2487,0,0,NaN
2488,0,0,NaN
2489,0,0,NaN
2490,0,0,NaN
2491,0,0,NaN
2492,0,0,NaN
2493,0,0,NaN
2494,0,0,NaN
2495,0,0,NaN
2496,0,0,NaN
2497,0,0,NaN
2498,0,0,NaN
2499,0,0,NaN
2500,0,0,NaN
2501,0,0,NaN
2502,0,0,NaN
2503,0,0,NaN
2504,0,0,NaN
2505,0,0,NaN
2506,0,0,NaN
2507,0,0,NaN
2508,0,0,NaN
2509,0,0,NaN
2510,0,0,NaN
2511,0,0,NaN
2512,0,0,NaN
2513,0,0,NaN
2514,0,0,NaN
2515,0,0,NaN
2516,0,0,NaN
2517,0,0,NaN
2518,0,0,NaN
2519,0,0,NaN
2520,0,0,NaN
2521,0,0,NaN
2522,0,0,NaN
2523,0,0,NaN
2524,0,0,NaN
2525,0,0,NaN
2526,0,0,NaN
2527,0,0,NaN
2528,0,0,NaN
2529,0,0,NaN
2530,0,0,NaN
2531,0,0,NaN
2532,0,0,NaN
2533,0,0,NaN
2534,0,0,NaN
2535,0,0,NaN
2536,0,0,NaN
2537,0,0,NaN
2538,0,0,NaN
2539,0,0,NaN
2540,0,0,NaN
2541,0,0,NaN
2542,0,0,NaN
2543,0,0,NaN
2544,0,0,NaN
2545,0,0,NaN
2546,0,0,NaN
2547,0,0,NaN
2548,0,0,NaN
2549,0,0,NaN
2550,0,0,NaN
2551,0,0,NaN
2552,0,0,NaN
2553,0,0,NaN
2554,0,0,NaN
2555,0,0,NaN
2556,0,0,NaN
2557,0,0,NaN
2558,0,0,NaN
2559,0,0,NaN
2560,0,0,NaN
2561,0,0,NaN
2562,0,0,NaN
2563,0,0,NaN
2564,0,0,NaN
2565,0,0,NaN
2566,0,0,NaN
2567,0,0,NaN
2568,0,0,NaN
2569,0,0,NaN
2570,0,0,NaN
2571,0,0,NaN
2572,0,0,NaN
2573,0,0,NaN
2574,0,0,NaN
2575,0,0,NaN
2576,0,0,NaN
2577,0,0,NaN
2578,0,0,NaN
2579,0,0,NaN
2580,0,0,NaN
2581,0,0,NaN
2582,0,0,NaN
2583,0,0,NaN
2584,0,0,NaN
2585,0,0,NaN
2586,0,0,NaN
2587,0,0,NaN
2588,0,0,NaN
2589,0,0,NaN
2590,0,0,NaN
2591,0,0,NaN
2592,0,0,NaN
2593,0,0,NaN
2594,0,0,NaN
2595,0,0,NaN
2596,0,0,NaN
2597,0,0,NaN
2598,0,0,NaN
2599,0,0,NaN
2600,0,0,NaN
2601,0,0,NaN
2602,0,0,NaN
2603,0,0,NaN
2604,0,0,NaN
2605,0,0,NaN
2606,0,0,NaN
2607,0,0,NaN
2608,0,0,NaN
2609,0,0,NaN
2610,0,0,NaN
2611,0,0,NaN
2612,0,0,NaN
2613,0,0,NaN
2614,0,0,NaN
2615,0,0,NaN
2616,0,0,NaN
2617,0,0,NaN
2618,0,0,NaN
2619,0,0,NaN
2620,0,0,NaN
2621,0,0,NaN
2622,0,0,NaN
2623,0,0,NaN
2624,0,0,NaN
2625,0,0,NaN
2626,0,0,NaN
2627,0,0,NaN
2628,0,0,NaN
2629,0,0,NaN
2630,0,0,NaN
2631,0,0,NaN
